DEPTH,GR,NPHI,RES
1043.5,22.17640549495942,0.3153155941457094,3.8078582637444405
1044.0,23.99411884577231,0.4517482522698215,3.931866945229887
1044.5,18.550280344529238,0.39363608820257157,3.2370081653639575
1045.0,18.90826781374968,0.4018526032541121,3.512680398498856
1045.5,25.20283946430657,0.3394532244274361,4.685122555464497
1046.0,11.501170922184441,0.3609841446579957,4.002603137757675
1046.5,30.688639813728855,0.4180252074106805,3.853439011349266
1047.0,14.842265460161649,0.4220360386490315,3.948450535771433
1047.5,19.97897865020403,0.4225199819216863,4.130100485169216
1048.0,19.3391829315622,0.4056869546732636,3.245434970156253
1048.5,32.04105848217249,0.41970805601919653,3.870981699328461
1049.0,30.013797117496317,0.3639523867929667,3.585665302337736
1049.5,25.059814589076733,0.2736251270384994,3.3807821019186113
1050.0,25.69934922918151,0.3900455574630118,3.687721523669868
1050.5,21.971833811864823,0.3592888945566345,3.511540255945364
1051.0,15.798880896578554,0.3764783268680672,3.9032709608789706
1051.5,22.707481172726467,0.33819205422198195,4.332392309758565
1052.0,17.69449105896268,0.4056530584631637,4.206231299111741
1052.5,26.44824859915328,0.3818330469998724,3.57501965722756
1053.0,30.537857755459353,0.36502379471031576,4.50060162750565
1053.5,19.5618544877093,0.34116641266895514,4.190203665749384
1054.0,22.579839177944432,0.39156358538964225,4.3356486888069625
1054.5,29.599805368157252,0.3753863763705943,4.183081230319261
1055.0,19.998241599683652,0.4190679132168354,3.6525543583943048
1055.5,25.101427939611064,0.296068504502622,3.926746256101048
1056.0,24.962578214346376,0.31087923989807886,3.416102991021705
1056.5,36.03360155833573,0.3642067104324944,3.9256009265522143
1057.0,25.598263006868475,0.4704087779427369,3.914913903943151
1057.5,22.277153648887307,0.32137737331157973,3.76041785912833
1058.0,21.98243981159215,0.39367694289185684,4.02053904094701
1058.5,27.496998914771076,0.29649724049180015,4.355277793316398
1059.0,31.89368517195742,0.3220383802603074,4.254630593684959
1059.5,26.209217423902352,0.29456990354625845,3.9142536245442066
1060.0,19.234274284116857,0.42514248752073575,4.459095376298371
1060.5,23.52526325862317,0.35459073901608096,4.724021006891238
1061.0,33.93153408939528,0.33715093232470383,4.00707460521809
1061.5,26.241134306384897,0.33258295564722007,3.725721100474638
1062.0,25.541514988750883,0.2712155335693098,4.62873796769788
1062.5,32.12005856795674,0.41190331975321604,4.108754437299907
1063.0,21.06719233311855,0.3166653010621903,5.318724812507114
1063.5,16.771979764704746,0.41310109353078034,4.451801946411381
1064.0,24.63192127881928,0.2746490083067928,3.9674517143494668
1064.5,24.191652713378716,0.4488058890712395,4.240220748945469
1065.0,34.30116699792984,0.4278942983740337,3.5976550963570335
1065.5,27.497941281484465,0.3935219231158212,4.526410675129589
1066.0,27.17451523021488,0.445524049416254,3.3845117169843606
1066.5,34.40243436475444,0.4070496509002252,4.2551021710384305
1067.0,24.416509964881907,0.360351015332987,3.534013023500254
1067.5,28.58128754923666,0.37236630129093556,4.413844004089078
1068.0,16.85466780420516,0.4117821509018489,4.7694043073015955
1068.5,30.865361849333283,0.3037325443723007,4.190038569901898
1069.0,21.354590888222592,0.389462825014258,4.290220218054054
1069.5,29.562797866294666,0.24465483448226938,4.165056226455273
1070.0,23.03655798077498,0.3592335765289874,5.18480020252795
1070.5,26.283318656869895,0.36769269278044425,4.717953599014201
1071.0,24.305439434470816,0.39978155525449566,3.8142023979112816
1071.5,22.771045976263203,0.38384091322313524,4.619087094690873
1072.0,29.137327164345447,0.3966509381743197,4.136340591261845
1072.5,30.227765872497063,0.45772634104928733,4.269555824301752
1073.0,34.1224775494718,0.35395188922918625,4.478881257560369
1073.5,23.780755734580577,0.2858978196023353,4.478693982844982
1074.0,26.136246117473664,0.3620648051547666,4.006974616579366
1074.5,22.91366747032387,0.39665053415529616,5.131024164008545
1075.0,25.8715705145435,0.3538381985614022,3.859771368949964
1075.5,30.348679959757423,0.3316682351693077,4.640767942043004
1076.0,29.4730496509821,0.4063568973599648,4.112309478554324
1076.5,23.884151687943554,0.38892284186638787,4.062012713095926
1077.0,20.01113422397593,0.38309606779960376,4.350678812133453
1077.5,19.051133656480793,0.3878807881369376,4.819858777374473
1078.0,26.642081677629164,0.41062132998053896,4.839848108849202
1078.5,22.450534814894112,0.4223795147589634,5.304711122275422
1079.0,33.339943339359436,0.3656839281776287,4.7883996202100825
1079.5,30.159254756943405,0.42770110199423444,4.714957639690025
1080.0,25.924061063698236,0.26066533782328666,5.069521358635139
1080.5,27.178017407007363,0.268010414929162,4.269319471341649
1081.0,29.784419204387056,0.4152174796130752,5.210952299774331
1081.5,29.33978345433876,0.2986024383339597,4.3084605728891185
1082.0,23.343963488192234,0.3539444735245973,5.213679692435791
1082.5,24.783750412018744,0.4422698104793294,4.8147223246529585
1083.0,30.081785183772528,0.37739892284278037,4.8682941268510245
1083.5,23.010226915181946,0.39522137053879164,4.17694246104024
1084.0,19.25341694017129,0.40922334427592044,5.073205050693122
1084.5,35.70211453492272,0.3320292147534267,4.421046266517664
1085.0,26.913567628866016,0.34302989049040933,4.551062185439833
1085.5,29.67160437118632,0.41059677120026505,3.97005130433079
1086.0,29.003492474257662,0.39574101844995185,4.071463475519954
1086.5,23.450380371675166,0.416521076666898,4.90068947746461
1087.0,35.060605065892176,0.3547762872164496,4.841452909438753
1087.5,35.09339340883494,0.4884935218002638,5.459841964322784
1088.0,23.434424265465314,0.3087415969955193,4.724997997947144
1088.5,24.740410037512294,0.43139768258615313,5.112467952177649
1089.0,29.151587406172382,0.35042260656885327,4.4135712172440735
1089.5,32.25479755082147,0.37328739870073585,5.190926811534976
1090.0,27.74321459565056,0.3561371089700116,4.711828373804361
1090.5,34.11458785568736,0.41644041791144926,4.975259390579226
1091.0,18.174255261234677,0.3942824799583982,5.439125656870423
1091.5,29.189634515394854,0.37041694762744165,5.029034488313594
1092.0,28.8681677032082,0.33388281062535147,4.9991220643096375
1092.5,20.851536695191076,0.3505538249559038,4.841727772748856
1093.0,27.66916783608016,0.2906223278108526,4.450666269987887
1093.5,14.759817279839353,0.32958639733277656,3.9585352098611115
1094.0,34.61654583119917,0.3369901357054265,4.746723668854646
1094.5,21.46028584091252,0.3355371365349868,5.398449267150116
1095.0,29.23194989851083,0.39783479921917053,5.242498812388428
1095.5,34.961194344625454,0.42008055975834296,4.406299704148646
1096.0,23.52297005485869,0.25962389508074735,4.054832268758928
1096.5,29.37437604578709,0.4171853489484779,6.015927432546618
1097.0,24.164025144452935,0.32833434606064327,6.223434374344832
1097.5,26.075399377965077,0.2764012147369582,5.539861427745178
1098.0,22.150194111769725,0.372922438406412,5.412245778357453
1098.5,29.81068066238951,0.33185340833065363,3.9805158472036934
1099.0,25.554112148068,0.3398353441273787,5.1913830424746585
1099.5,28.77291013327253,0.3610244468360677,5.3947132432406
1100.0,33.738190454448485,0.36912278793884007,5.193797864381889
1100.5,21.26682628115168,0.37653695561302825,4.539144333738205
1101.0,22.519393672885577,0.35338636247298116,4.105273945570365
1101.5,26.0028893537543,0.38293042999155025,3.921297171368129
1102.0,29.71337450965825,0.3346142377320324,5.507334852688063
1102.5,23.990650027745897,0.3462601506773003,5.559168931068071
1103.0,28.921459713109037,0.33014270476757757,4.83806144847074
1103.5,23.89759089245001,0.37184169369421216,4.7828437620900655
1104.0,31.344716159802907,0.34017121371217535,4.550434239848294
1104.5,27.283417270156068,0.31074460290838046,5.117864058441532
1105.0,23.59161144635859,0.38853455449307767,5.273937812159959
1105.5,38.39057079988545,0.32984591903172256,5.445482201057081
1106.0,32.91903948843781,0.3139316862818583,5.1162372769700495
1106.5,22.260710882349976,0.3678579728210481,5.035480087019052
1107.0,24.54666795103439,0.43173631096021964,4.883333308478853
1107.5,28.69479948539458,0.33583413998968714,4.095913133658365
1108.0,30.579682981548938,0.3430429948515773,5.824508729614943
1108.5,24.382499968384277,0.3738028060222122,5.197141593452473
1109.0,26.147117791232606,0.345707979455867,5.769512817043991
1109.5,29.51706905666973,0.33731955555608767,5.076317684594993
1110.0,29.011300652325644,0.4692813882505873,5.124573141051267
1110.5,35.17176559264632,0.3930105125900005,5.253074254239802
1111.0,21.618491251375968,0.36088915128951327,5.3915722635879595
1111.5,23.10608353768071,0.42008570717196064,5.353389601858937
1112.0,32.521569632073366,0.27466788766801453,5.01202643932162
1112.5,28.26802870563835,0.32200850711960816,4.971383300970446
1113.0,36.07942669113988,0.4007339715387308,5.554490057642439
1113.5,17.58029482914051,0.29985433707698206,4.84961110211271
1114.0,32.95345717967857,0.35651590501827707,5.200546780913382
1114.5,33.38278542607159,0.3400159137281291,4.626347636516374
1115.0,34.2057116215899,0.3809588758721106,5.127055547877977
1115.5,34.230990994736956,0.33489925642188323,4.740262403799368
1116.0,34.06165708190324,0.4173774228444477,6.074737625184784
1116.5,36.06330490480172,0.45414625464070457,5.83722148012436
1117.0,29.260543280836007,0.3385908277170714,6.199856597859768
1117.5,18.565541912259366,0.367910880161411,5.413788851557339
1118.0,25.5304783135413,0.3478821690898433,4.625768867420737
1118.5,37.48545397952428,0.41573937882613804,6.3601745933693055
1119.0,28.674377088747217,0.3288049284001002,6.089064876466848
1119.5,29.96483614592429,0.3156100497399248,6.065723448736222
1120.0,30.527646854887447,0.5,5.432819270885718
1120.5,25.17441156601723,0.3190457622120343,5.810171737488642
1121.0,32.20950739282366,0.35511063417287586,6.8478231361281106
1121.5,30.14380632724148,0.2759044123137185,5.448423804008466
1122.0,31.309631143276626,0.4170899815203537,3.937190082307538
1122.5,28.271879409031733,0.3338841302195069,7.523504471727057
1123.0,29.62395114384288,0.40595560906081163,5.6674389207433045
1123.5,26.650723715774674,0.3699816828065155,5.985826251928231
1124.0,30.02188828601832,0.41554140219385716,6.206098804696334
1124.5,31.373225885622563,0.3248072117627294,5.6790704877991685
1125.0,36.39282774639179,0.36561156780963133,4.749273196017458
1125.5,30.587683522906694,0.3757304563522377,4.675791518726007
1126.0,34.35246671513877,0.24257357014836,5.417776332696693
1126.5,29.26561331924267,0.287385943842987,6.522371182298016
1127.0,34.18494528962543,0.36426133835545177,5.289456708061317
1127.5,26.378098065426126,0.3079714157183066,6.7303499637067
1128.0,33.240717358115305,0.3679141727773158,5.602454134150637
1128.5,28.291361015029405,0.4472925803612323,5.551179177953091
1129.0,29.420236035297055,0.38400679154721634,6.1070804074602885
1129.5,33.191234449184805,0.33437426722746266,5.4042501447098505
1130.0,33.46294433799928,0.3495755285667824,5.873451086612461
1130.5,35.02422245505301,0.3817496268510808,4.746281931730366
1131.0,30.09609434904596,0.40934880440408206,5.617644347941748
1131.5,31.199540317162715,0.3534039822440901,6.346288743206518
1132.0,31.87024233346948,0.40795230113022,5.599824812105956
1132.5,29.574576235703105,0.34650645215007136,6.55604375603616
1133.0,38.76713886918796,0.3105488417995055,5.316282063925351
1133.5,30.927720054776252,0.3817251975227576,6.088099988930137
1134.0,35.99069649817803,0.3630367152916322,4.4060119390782315
1134.5,29.470251263636804,0.41068514021947594,5.796622986232133
1135.0,32.492597515522405,0.3053877880063377,6.13240051967404
1135.5,37.22049516453902,0.35348369859165785,5.539716028857721
1136.0,28.810235702552944,0.34949792160127285,6.43654311945239
1136.5,35.15290102679882,0.36004734872455446,5.59081847494447
1137.0,23.788154242529174,0.33717597933212506,6.16436248769822
1137.5,22.473118547042933,0.2712664146513811,7.002683220293152
1138.0,27.87826138616958,0.385399100942081,5.903120483620295
1138.5,34.316946886537565,0.41098874376032535,5.616774334338288
1139.0,36.77389749834443,0.3603507505644115,6.011869423468768
1139.5,32.78071943159858,0.30073948063279005,5.705877591573859
1140.0,26.998259881941394,0.4341556684859986,6.005107247697246
1140.5,21.91278522274178,0.35179954023303756,6.52925476763042
1141.0,27.855072571963426,0.3749572346291626,6.070631518921549
1141.5,33.469764187456434,0.2723602195840944,6.038773700851221
1142.0,25.97790311352707,0.300346120860027,5.893627841709179
1142.5,27.08736921433316,0.35437730040353504,5.949799561614322
1143.0,36.360787542455824,0.3344829014370462,5.431146708580264
1143.5,30.47033639297314,0.3082090402960994,5.084572408458184
1144.0,32.577878770365814,0.3299932377036968,5.5694401080361775
1144.5,21.774389177566924,0.3077303744593084,6.462318285408652
1145.0,28.90225995335421,0.35855836062320257,6.539965576532486
1145.5,38.18454375851265,0.2783083351339236,6.406329790514425
1146.0,36.83953209801738,0.3509644561909733,7.184953234591157
1146.5,31.243633168134888,0.34427662841025164,6.403096702693669
1147.0,33.24045025921592,0.40905839223769447,6.525480944280456
1147.5,37.36107358984559,0.3836871424824711,6.9405288875924755
1148.0,30.625859060474035,0.40283594041064463,5.788115353648003
1148.5,36.8832187158741,0.43020128656680756,6.365080644841622
1149.0,31.160732795968613,0.3449852459521961,6.8037850827883934
1149.5,35.99687539045115,0.379367890750748,5.989389026236641
1150.0,29.545309669223535,0.3275189539525893,6.320810303177593
1150.5,32.1214796965097,0.2726182128649417,5.66185597109979
1151.0,30.74515842168212,0.4473850081661295,7.033015178587208
1151.5,44.74470184481572,0.371686432237981,5.104094517154679
1152.0,36.010289808305394,0.3584942594150304,7.236204130561165
1152.5,28.41885385771922,0.3487550229183026,5.823717557496324
1153.0,36.868117791799484,0.3461632160503127,5.874053375081908
1153.5,34.33610168066326,0.29939689011188975,7.255589978271919
1154.0,21.246961811463283,0.370572142312981,5.47178355935327
1154.5,27.52978166605798,0.3515894862477668,6.403980851504835
1155.0,29.171764630810955,0.3329517321806326,5.805613837354421
1155.5,41.26921906177171,0.4705535406210133,6.248361001242928
1156.0,27.233657463761176,0.3063944065853804,6.0623323178019195
1156.5,32.4185617744981,0.3674522576936644,6.172535188920694
1157.0,28.218758089773196,0.32621054730292387,6.274177227485669
1157.5,37.926878346836965,0.4148974314534358,6.441480546664195
1158.0,34.14515742445076,0.30050398940060974,6.9279714630026525
1158.5,28.456303956095645,0.3423970275442078,7.071389878243449
1159.0,33.15389086637121,0.3759693975596752,5.821405477478064
1159.5,33.13045783113307,0.41485638101525263,6.123737870742899
1160.0,36.08222332672625,0.33822271121404296,6.48347970284197
1160.5,29.459205812484267,0.44702925630253115,7.196437671567355
1161.0,40.60197713435407,0.3096679334255472,6.727625776560169
1161.5,31.505359198791094,0.35991559033464776,6.656407710159322
1162.0,36.570311645739864,0.28839029292095814,6.35918227860323
1162.5,38.29282294625918,0.40737472216605375,6.631727405359884
1163.0,34.20635943591536,0.35208070253548496,6.622565780683186
1163.5,29.236746235881654,0.34960541025875136,6.497876429454591
1164.0,28.748641710013274,0.37567944478160464,6.067181433731263
1164.5,32.534564723123054,0.33947734164140475,6.612648685438614
1165.0,31.569786174527135,0.4456491295136183,5.892563442179195
1165.5,32.76316587446704,0.4067552974326029,7.275467075986685
1166.0,35.447217330941605,0.25648500947892433,7.351239254261
1166.5,40.48642065195228,0.31812841787817275,6.846748182365279
1167.0,38.73607430052813,0.3823940153395315,6.553534946727428
1167.5,34.132674134532834,0.43507312354563316,7.511739840509325
1168.0,35.04601319444935,0.35387279986764286,6.193718172024358
1168.5,26.52580094516045,0.35076956715056656,7.055931979048619
1169.0,37.31776553140716,0.40661583499195236,7.421403808094578
1169.5,31.091188341501763,0.3987650574427222,6.877972095644771
1170.0,30.310368962741148,0.36200984211452614,7.911946837853416
1170.5,29.468272136251173,0.3613998278014387,6.715277105017959
1171.0,38.01648764363951,0.34390157672398647,5.281791624200775
1171.5,31.770291692755784,0.2681586055764312,7.037367257215765
1172.0,28.855807253208024,0.3337783714566259,6.720106881810212
1172.5,30.391786690386688,0.35534524710258913,6.177815199589416
1173.0,32.36019296686615,0.3801095463823593,8.04666116559683
1173.5,35.34308438458808,0.36823776920776674,6.360686560101096
1174.0,33.07919113936899,0.2769257561405078,5.828329181181381
1174.5,29.6994196296815,0.34626469683524935,7.337723332292397
1175.0,36.319850443025054,0.3478764380912596,6.477497330064566
1175.5,35.92863330827842,0.38765494318728827,6.342278198107078
1176.0,31.920073905016867,0.4364090838735148,7.494842982589426
1176.5,34.933945040824106,0.2462803463799394,7.566002306170815
1177.0,31.534054460449465,0.32601411090485255,6.428980058895845
1177.5,35.91953000497462,0.31956736024741117,7.040363640610586
1178.0,26.446745175916288,0.3510111163475876,7.650918636003334
1178.5,34.17370601213703,0.3769629585711954,7.008593999496891
1179.0,32.31791175738955,0.3721848260822152,7.041322360849909
1179.5,37.23080967281937,0.3250091951714839,7.757520078956033
1180.0,40.02407452597777,0.4141180152860678,6.591738957905378
1180.5,34.91079230944012,0.39470527499958424,7.055154388950752
1181.0,34.73108293826938,0.37572826950305355,6.821583394117864
1181.5,28.749989428173492,0.3216318031777607,8.077522874849333
1182.0,33.92559196364258,0.2955514931777561,7.864777726119938
1182.5,29.789512874086405,0.34862349293792483,7.484399474581196
1183.0,36.94900734948006,0.4134250044656481,7.794620658168813
1183.5,36.80566619052031,0.2911789053694058,7.017006335331634
1184.0,30.15116356743613,0.3635407502120288,7.378409526688078
1184.5,37.86183100891587,0.39019521928522966,8.533785107051507
1185.0,30.876361322453825,0.39904476726682336,7.691475954555617
1185.5,39.51151832442324,0.40661285423788196,7.546677075995731
1186.0,33.80951947379467,0.30122004101666283,7.792679490592659
1186.5,41.01301848983133,0.3262367609689497,6.2520277866896015
1187.0,32.526247817676655,0.4290140525978575,8.003072750883367
1187.5,35.94338287219964,0.3962806278762401,6.815057663547236
1188.0,30.082021299646566,0.34347425854036767,9.451153309400489
1188.5,26.671679630413824,0.25160355106437005,7.5899168315074155
1189.0,36.478341804865266,0.27209237047272516,7.134810551409307
1189.5,35.272461645931514,0.37800971611033635,8.04866561076902
1190.0,47.572288641811014,0.3662344691216376,8.39986796444552
1190.5,37.201062729915854,0.4449655737872798,7.587684825246902
1191.0,39.13477836933512,0.3810200317925568,7.111433914391345
1191.5,36.950780584591534,0.3034112420771998,8.264233094789398
1192.0,26.95703658033871,0.32492170534794734,7.020967864382808
1192.5,35.74339694282719,0.4245357975071461,8.86165861667072
1193.0,34.49194722508885,0.34891459035764577,7.364926431034546
1193.5,30.394486716658047,0.27351839118745813,8.022127379800086
1194.0,23.271546023562625,0.3389835540681258,8.52397014464828
1194.5,32.94904772684511,0.4398332613985671,6.796570633488775
1195.0,36.215520486311576,0.2961270331685785,7.85324633606679
1195.5,41.38471594066442,0.24780865106212013,7.693129185115787
1196.0,35.70023354499815,0.2665698075917197,7.158559320980469
1196.5,30.937358840369605,0.3970845587263612,6.528641119702956
1197.0,31.553517215945067,0.28247909829382595,7.857800785972097
1197.5,37.63329511794305,0.34540637625689763,6.484916097598121
1198.0,34.946704811207276,0.3052679201775242,7.832435426652117
1198.5,37.52823201690073,0.2735411400463439,6.700802463285928
1199.0,37.26172303033778,0.32019983856277145,8.323118069056774
1199.5,32.71393496512054,0.36973388800104984,6.925917063467732
1200.0,34.009064156804065,0.3059706370866352,8.629502216011552
1200.5,37.54797041971713,0.33690921029989207,8.31606769040604
1201.0,45.95290517259004,0.32545355091370837,9.420569659003476
1201.5,31.757640716497328,0.2907429760771304,8.105871476034505
1202.0,33.34809675194077,0.29277021613567017,7.227604010844001
1202.5,34.22944859354452,0.2705380970404421,7.529790760516876
1203.0,35.82957832176879,0.36356102917924665,8.586884095702061
1203.5,28.745430828918554,0.3146318874232115,8.36319822291389
1204.0,44.10280228915208,0.3679983076212558,7.81882755055539
1204.5,41.319951338093844,0.402962017351457,9.644224921150705
1205.0,37.48747816150777,0.3170673057836124,6.231353632067984
1205.5,37.12106623081643,0.29778871099548737,6.637642666781791
1206.0,43.698060348209545,0.40734632295482687,7.244172251250084
1206.5,43.73269283991312,0.25793213887782906,7.386489884895645
1207.0,42.12157826199922,0.43741324310558927,7.670633350206029
1207.5,42.70642148580933,0.31689096397732125,6.598245726353707
1208.0,37.6685621943549,0.32828334708110635,7.799609287345924
1208.5,33.30819785796633,0.3875031408391044,7.019885575089993
1209.0,34.411767443114364,0.3494245177786739,7.375897105502914
1209.5,33.38642241156724,0.4219611699054706,8.521036950745403
1210.0,40.51586619332179,0.3041271912407784,8.981847124785919
1210.5,37.56276661453054,0.36895129764370016,10.058606224350894
1211.0,36.046801783132835,0.3780195798214102,8.74059841295144
1211.5,29.971267744346438,0.31814261922500614,10.247441436773189
1212.0,36.753158367135114,0.39136624781668594,7.833071339502064
1212.5,32.529274754569,0.47992015221295137,9.66201260842075
1213.0,37.96834243973805,0.28013884561974356,8.609429562471849
1213.5,42.96304661088696,0.32138564561241123,8.915324596155672
1214.0,48.30137657942704,0.30218280431919475,6.976507408390947
1214.5,41.572255703372115,0.3867705832864654,7.634312687151696
1215.0,42.34535031931241,0.3645622880129804,9.598379796177664
1215.5,45.48995023097238,0.29636980546413116,9.742727889344975
1216.0,43.08679698391014,0.35959643965139876,8.363417296439492
1216.5,47.78360864830199,0.30200935023601244,7.051634327237156
1217.0,41.436942773975694,0.29208230694228327,7.990124713263935
1217.5,32.67684256703233,0.3790433354114873,10.251103906095235
1218.0,36.40311246312737,0.3177750925490259,8.91802773967645
1218.5,34.35736118950615,0.2761870695479103,9.46241621768725
1219.0,35.174090220897305,0.41501398261757516,7.59755632066714
1219.5,36.16065132896406,0.20606861680224745,9.721251632958861
1220.0,29.639918982235464,0.36221073011066185,8.96288600076808
1220.5,34.091503985120085,0.36839092993040357,7.995089293681383
1221.0,47.42271358601941,0.2550893792145131,9.743060961541877
1221.5,32.84947036263293,0.30084577415269725,9.234011397893791
1222.0,42.343686520665024,0.33292186884089403,9.6525102773371
1222.5,42.378621551553366,0.30255348630233997,6.848864690563221
1223.0,33.657610135844564,0.3864304055390363,8.531619551491119
1223.5,44.023266649625924,0.28419711798338404,9.012789972927527
1224.0,41.25503846282173,0.32270691342652685,9.879391158743228
1224.5,43.43588206816554,0.40759630584240614,8.3345662517446
1225.0,38.23958648747412,0.2689210235129468,8.304770644815942
1225.5,37.223014948143486,0.29258245814358463,9.529888921505913
1226.0,45.70474939240315,0.4120035523123802,10.384189543837186
1226.5,37.748943674895955,0.33449102089489813,9.234301067450026
1227.0,39.03346110212902,0.3079333105265857,8.476515394544114
1227.5,29.06601873082562,0.4178128187358454,10.321679866355655
1228.0,40.924766043452195,0.4699164697737708,8.569591342410286
1228.5,39.52338552931252,0.29439442748248035,8.909668519501732
1229.0,36.87783891617233,0.4040861741364289,9.110619781630039
1229.5,42.134359834963384,0.2747086849728043,8.94847866910532
1230.0,33.57936302499559,0.27467741735960644,9.646750998957776
1230.5,35.195344303906964,0.40819756864543155,8.234427027868266
1231.0,42.763748787614276,0.3443664925154545,10.588852878838404
