I,J,K,POROSITY,PERMEABILITY,WATER_SATURATION,FACIES
63.768115942028984,1.4492753623188406,62.08967415261912,0.1540647419846723,3.278020129399173,0.8,Shale
65.21739130434783,1.4492753623188406,118.68984952338246,0.16782960747177028,2.5846363291189904,0.4318927390961611,Shale
66.66666666666667,1.4492753623188406,69.58701558615374,0.17481096919044,3.595360109366473,0.8,Shale
68.1159420289855,1.4492753623188406,62.50816411821874,0.1683877290098063,3.8653949205291416,0.7992948751019435,Shale
69.56521739130434,1.4492753623188406,152.38338898019953,0.2241943036390626,1.0,0.30306865813995537,Sandstone
71.01449275362319,1.4492753623188406,105.72959357136602,0.22630546635228396,1.8425638339077914,0.48976404055846506,Sandstone
72.46376811594203,1.4492753623188406,93.79426948783538,0.23771264369546083,1.8662623649634655,0.6394260018271679,Sandstone
73.91304347826087,1.4492753623188406,150.30720824518056,0.16395427742830648,1.385340587554556,0.31896045652545973,Shale
75.3623188405797,1.4492753623188406,106.30413764160853,0.19747192578653394,1.3711575577396515,0.6533889282544192,Shale
76.81159420289855,1.4492753623188406,90.19001163401185,0.15231925158192836,1.0714770327915,0.5915830461337742,Shale
78.26086956521739,1.4492753623188406,147.8729435323836,0.19994196452132162,4.438069506357009,0.42502930398928096,Shale
79.71014492753623,1.4492753623188406,133.12432227683743,0.16795555476897817,1.7332855751088143,0.40301435252649,Shale
81.15942028985508,1.4492753623188406,148.21251219418082,0.17778379981264059,1.0,0.4135401263181691,Shale
82.6086956521739,1.4492753623188406,130.97096878825707,0.1355315206020809,2.127970861962556,0.4891866371923315,Shale
84.05797101449275,1.4492753623188406,128.27290337829618,0.14697655180853583,1.4330796265197365,0.49697351700170056,Shale
85.5072463768116,1.4492753623188406,74.9488505022241,0.179545417445442,1.7132418103211529,0.6417348341073487,Shale
86.95652173913044,1.4492753623188406,111.71182146472142,0.15141687235186388,1.0030663632820733,0.47143106834393367,Shale
88.40579710144928,1.4492753623188406,76.27787912159319,0.1482357642770536,2.518956929597197,0.6230227141277915,Shale
89.85507246376811,1.4492753623188406,109.5969913209305,0.21231362200117326,1.0,0.4403974069964887,Sandstone
91.30434782608695,1.4492753623188406,127.78279594048507,0.1641403168320399,3.3437114032872297,0.3503649208767629,Shale
92.7536231884058,1.4492753623188406,106.1820825627118,0.2278857931252843,1.3893901298172615,0.6310395315908343,Sandstone
94.20289855072464,1.4492753623188406,132.48374881592366,0.17188657019002188,1.6246764813717,0.3767450181216657,Shale
95.65217391304348,1.4492753623188406,58.35384634496761,0.19094359075314055,1.229287181918973,0.7346508915286197,Shale
97.10144927536231,1.4492753623188406,64.80871841712639,0.14867749166551017,1.9625939792959544,0.8,Shale
98.55072463768116,1.4492753623188406,74.86624853396772,0.17147004434421229,1.0,0.7826544892315714,Shale
100.0,1.4492753623188406,66.44906300493311,0.14285284945737048,2.1712430617066283,0.7816266866323673,Shale
0.0,2.898550724637681,113.7260710166205,0.22144713377380337,1.1569216651345378,0.568842516771126,Sandstone
1.4492753623188406,2.898550724637681,73.08260379218905,0.22819368612412688,2.5775549945178597,0.6456840556707726,Sandstone
2.898550724637681,2.898550724637681,58.81574751003804,0.1660429679687783,1.6845239761624216,0.8,Shale
4.3478260869565215,2.898550724637681,58.18544459022429,0.23751694209173188,1.9390980309645263,0.7358398963600372,Sandstone
5.797101449275362,2.898550724637681,84.59821087471397,0.17598729765524745,1.168520442294857,0.5827846867248523,Shale
7.246376811594203,2.898550724637681,92.95875108049647,0.2545216778733411,2.431839781280275,0.6038146327561474,Sandstone
8.695652173913043,2.898550724637681,67.96974206343017,0.23379044575298266,1.6230459652262919,0.8,Sandstone
10.144927536231885,2.898550724637681,96.6832230807162,0.16405806575463655,2.8385990125193366,0.6480631309846129,Shale
11.594202898550725,2.898550724637681,109.19493744611606,0.21419228876213825,1.7165814023464079,0.5226263097467868,Sandstone
13.043478260869565,2.898550724637681,107.14582975752381,0.22591408913122274,1.1700359825587114,0.48025960901232523,Sandstone
14.492753623188406,2.898550724637681,67.04141694930986,0.20071751421611062,4.032006920612877,0.8,Shale
15.942028985507246,2.898550724637681,85.8535286594327,0.1729646391420829,1.1041263853002938,0.6055576028669714,Shale
17.391304347826086,2.898550724637681,125.26438963376148,0.20279858499190784,3.0444039883151737,0.46498696674365225,Shale
18.840579710144926,2.898550724637681,64.60827188972482,0.2398439698527173,1.0,0.8,Sandstone
20.28985507246377,2.898550724637681,59.64867141278805,0.25785140442244864,2.35208724823446,0.8,Sandstone
21.73913043478261,2.898550724637681,82.90565823144111,0.2477342677173558,3.0429590410466787,0.6915496749068337,Sandstone
23.18840579710145,2.898550724637681,107.60251875890157,0.21789317802761016,1.0,0.5022458640746047,Sandstone
24.63768115942029,2.898550724637681,116.54364481412156,0.2605074252370194,2.3438866314628215,0.5667834876330106,Sandstone
26.08695652173913,2.898550724637681,80.52040832567826,0.20117779850734496,1.0,0.5886761343548339,Shale
27.536231884057973,2.898550724637681,71.40418471781012,0.23205054996103536,1.5169182997049508,0.754083626377582,Sandstone
28.985507246376812,2.898550724637681,143.26031523794842,0.1900745134807605,2.59833846088757,0.3565917340348669,Shale
30.434782608695652,2.898550724637681,84.80528993422482,0.24744317338123192,1.0,0.6291438058247114,Sandstone
31.884057971014492,2.898550724637681,74.08182282002535,0.18235758865801596,1.0,0.7040131230744583,Shale
33.333333333333336,2.898550724637681,104.17955207581936,0.1904258219306472,1.0,0.5929047293749987,Shale
34.78260869565217,2.898550724637681,138.89703268382556,0.209435648780413,3.688622041051405,0.29881247972506486,Shale
36.231884057971016,2.898550724637681,81.35473178092823,0.23940647927367567,3.5261920977115713,0.7320639491305311,Sandstone
37.68115942028985,2.898550724637681,135.99959496560152,0.20258938809230703,1.3985359621498878,0.4062775268438391,Shale
39.130434782608695,2.898550724637681,73.13001096333215,0.18523041773151216,1.1388654832183824,0.6278749351630786,Shale
40.57971014492754,2.898550724637681,63.18883403480738,0.25126383236418226,1.2329740890813083,0.7454819617293371,Sandstone
42.028985507246375,2.898550724637681,139.273976124768,0.2222459248935434,3.1904469092526058,0.33275765262957013,Sandstone
43.47826086956522,2.898550724637681,134.62656038617712,0.19787907360746412,1.76464729048794,0.486932057775394,Shale
44.927536231884055,2.898550724637681,86.69352791790824,0.23783887315002084,2.95833727534106,0.7212967541849632,Sandstone
46.3768115942029,2.898550724637681,146.0571861724427,0.24814297213128628,1.1819321589897045,0.42210257509637683,Sandstone
47.82608695652174,2.898550724637681,50.97962658235813,0.25417930354158075,1.670218053144055,0.8,Sandstone
49.27536231884058,2.898550724637681,95.54875658613066,0.2152199123736762,3.1859563906325867,0.6734351334887148,Sandstone
50.72463768115942,2.898550724637681,49.54592611936895,0.21486930717702937,1.0,0.7773365212739236,Sandstone
52.17391304347826,2.898550724637681,92.72130643888755,0.24878566263875407,3.0649785614935046,0.62938614186578,Sandstone
53.6231884057971,2.898550724637681,105.7869970309138,0.16431513245485962,1.1007089865578277,0.5151810320228745,Shale
55.072463768115945,2.898550724637681,102.49431748700586,0.2069703704710628,6.144979111658275,0.5908465197250552,Shale
56.52173913043478,2.898550724637681,116.8292878295672,0.21057507515531265,2.991469958475097,0.5808307248549338,Shale
57.971014492753625,2.898550724637681,78.24479513850773,0.23580385099040357,2.086295049749725,0.7054635877964645,Sandstone
59.42028985507246,2.898550724637681,109.63674271358198,0.2340488741203388,1.0551057647692945,0.5693043030724161,Sandstone
60.869565217391305,2.898550724637681,60.27617080258565,0.22510053692569063,2.2565620526888432,0.7942240283233819,Sandstone
62.31884057971015,2.898550724637681,68.91921303232772,0.2060837606464316,1.4616505247926916,0.7520160673592469,Shale
63.768115942028984,2.898550724637681,136.71935752064755,0.2187517861473529,1.096870779424639,0.4319123120655736,Sandstone
65.21739130434783,2.898550724637681,149.66089841107632,0.2010589892493601,3.246444442177354,0.419406732149967,Shale
66.66666666666667,2.898550724637681,55.64569735741628,0.23660579090487,1.4436614199963673,0.7743937503305347,Sandstone
68.1159420289855,2.898550724637681,71.17610420295267,0.2410234837574001,1.55879015799573,0.7920550225679218,Sandstone
69.56521739130434,2.898550724637681,109.22252428668142,0.22836792544380108,1.1721950908185825,0.586958337048521,Sandstone
71.01449275362319,2.898550724637681,96.04792830876546,0.22674557169513138,3.14486584180334,0.5160195155656822,Sandstone
72.46376811594203,2.898550724637681,94.1803801459047,0.1868417351920609,2.359570788260684,0.5832437711762645,Shale
73.91304347826087,2.898550724637681,107.00102763040653,0.13978371847234258,1.4912286621567246,0.5231910807885976,Shale
75.3623188405797,2.898550724637681,81.77165105416158,0.16463544618444065,2.10528156302266,0.6533499726565719,Shale
76.81159420289855,2.898550724637681,151.45694522204997,0.1469547332003985,1.1798176788426828,0.3392563459939942,Shale
78.26086956521739,2.898550724637681,60.1082804158395,0.1632801882659678,3.219204823567066,0.758007792790234,Shale
79.71014492753623,2.898550724637681,95.65613447492942,0.2237440005451492,3.173070651065837,0.5502300931467173,Sandstone
81.15942028985508,2.898550724637681,126.2186618242308,0.16781410348476128,3.40004947858535,0.37332724145845053,Shale
82.6086956521739,2.898550724637681,118.76370768845379,0.23196662367134677,2.4422857196918226,0.43613773444088944,Sandstone
84.05797101449275,2.898550724637681,108.4020427417635,0.15395911177830177,3.544042793212549,0.457735853136313,Shale
85.5072463768116,2.898550724637681,99.10358630161105,0.17841286497163572,6.842821836082233,0.6750860858800593,Shale
86.95652173913044,2.898550724637681,62.328703518650286,0.15738629185883748,1.0,0.8,Shale
88.40579710144928,2.898550724637681,70.2236269519802,0.13190360067784945,1.4894005122244736,0.7081869923128025,Shale
89.85507246376811,2.898550724637681,132.69410569516612,0.16269112016014176,1.0,0.4912198486085867,Shale
91.30434782608695,2.898550724637681,125.29645408276804,0.15757745700832512,1.0742488565712427,0.5275936513780264,Shale
92.7536231884058,2.898550724637681,71.50216136817633,0.17805417510553456,1.303071248577871,0.7803701687314907,Shale
94.20289855072464,2.898550724637681,77.35984284001094,0.1902754436863929,1.0,0.705550817833007,Shale
95.65217391304348,2.898550724637681,54.44553080234983,0.1529069616138436,1.0,0.8,Shale
97.10144927536231,2.898550724637681,141.23171555864496,0.16623598889827254,2.5302087677032437,0.3363290324874369,Shale
98.55072463768116,2.898550724637681,66.59823984866816,0.19074917863891805,1.0343636691152993,0.7191150772026152,Shale
100.0,2.898550724637681,81.94439747969899,0.20096057711866314,1.0,0.6798800896288422,Shale
0.0,4.3478260869565215,72.24335362211382,0.17343663533660758,1.7570049354176762,0.761586306464331,Shale
1.4492753623188406,4.3478260869565215,104.86868991839069,0.1919593424374652,1.1841289502533514,0.4836166507123105,Shale
2.898550724637681,4.3478260869565215,78.49356490193367,0.21117648076000994,2.0988331362507187,0.6893273497810979,Shale
4.3478260869565215,4.3478260869565215,101.39833212338382,0.2470070911008555,1.1011192809062473,0.6239405960275953,Sandstone
5.797101449275362,4.3478260869565215,125.09650561788257,0.16810562654142533,1.7093375923298417,0.4628674853850767,Shale
7.246376811594203,4.3478260869565215,70.77730263892785,0.19968716678865814,1.7401361408021394,0.8,Shale
8.695652173913043,4.3478260869565215,60.83855180683952,0.17836051945978224,1.3325040085369733,0.7881488926899318,Shale
10.144927536231885,4.3478260869565215,103.69568891960546,0.2529014384990484,2.4582551295368136,0.5188733716960366,Sandstone
11.594202898550725,4.3478260869565215,138.33790135047775,0.21162738244532012,2.2204202371602677,0.44961346788635026,Shale
13.043478260869565,4.3478260869565215,104.26796852486791,0.23275008471106823,8.684299936828346,0.5329253111721627,Sandstone
14.492753623188406,4.3478260869565215,93.1060093012798,0.18974040613236798,1.9780709668719303,0.6057160898290331,Shale
15.942028985507246,4.3478260869565215,83.16298154772743,0.22969190154785887,3.3088114133712465,0.648604584690817,Sandstone
17.391304347826086,4.3478260869565215,137.82680372996936,0.1762742456279596,1.764829697249182,0.4276617078232416,Shale
18.840579710144926,4.3478260869565215,114.04179773958865,0.20876566489981568,1.6510876337408753,0.41971404170221865,Shale
20.28985507246377,4.3478260869565215,111.2958739916613,0.2319880511065955,1.1099228147462463,0.6074382907130501,Sandstone
21.73913043478261,4.3478260869565215,70.97194105898033,0.20450732719927406,2.0394502069481315,0.8,Shale
23.18840579710145,4.3478260869565215,92.8259507725523,0.23409290872627456,1.5423535008436198,0.5428452978772733,Sandstone
24.63768115942029,4.3478260869565215,90.81162385036342,0.18883335269258947,1.9261614354781496,0.6205336858229764,Shale
26.08695652173913,4.3478260869565215,87.75468506310918,0.23612634662566717,1.3143778384141245,0.6737734277281505,Sandstone
27.536231884057973,4.3478260869565215,91.58668976685478,0.23239308650040938,1.0662286240134817,0.6716146901374447,Sandstone
28.985507246376812,4.3478260869565215,82.30378057923798,0.2567575457655306,1.8317027065570135,0.6587722437601358,Sandstone
30.434782608695652,4.3478260869565215,80.39316942134647,0.17198615058936803,1.9229389031118171,0.6652210854212708,Shale
31.884057971014492,4.3478260869565215,97.44632295030014,0.23157646066081422,1.6890700133857692,0.6497853022399592,Sandstone
33.333333333333336,4.3478260869565215,75.51652291851337,0.22691563358458192,1.6803078692991413,0.7679509191427186,Sandstone
34.78260869565217,4.3478260869565215,74.15853294742631,0.22261034971557825,1.1322130130557873,0.7198222277830684,Sandstone
36.231884057971016,4.3478260869565215,101.7581512827987,0.17313861681764192,1.1499917262975128,0.6429313788153932,Shale
37.68115942028985,4.3478260869565215,124.03635359051155,0.2038554882877964,1.0,0.5079236665067588,Shale
39.130434782608695,4.3478260869565215,135.4175272157529,0.2170730847195912,1.199936311725525,0.49796440984219026,Sandstone
40.57971014492754,4.3478260869565215,116.63072290859559,0.18130360824304506,1.7688649958594,0.438911254402214,Shale
42.028985507246375,4.3478260869565215,48.85538915195799,0.22382437537713096,2.6917069263569355,0.7887475363446423,Sandstone
43.47826086956522,4.3478260869565215,110.62573605605158,0.2158686983257219,1.7584281903249452,0.48440570777544173,Sandstone
44.927536231884055,4.3478260869565215,135.4255120171382,0.19104106057528814,1.3297609938374717,0.439221313249916,Shale
46.3768115942029,4.3478260869565215,105.40417986509615,0.16950495518436115,1.0,0.48762908061189136,Shale
47.82608695652174,4.3478260869565215,77.67277701439636,0.24474156563863028,1.5191644721666788,0.6670829153449183,Sandstone
49.27536231884058,4.3478260869565215,139.09480722161848,0.22582660975980776,1.4343414995387536,0.3339187475044476,Sandstone
50.72463768115942,4.3478260869565215,46.87079338974007,0.17903984571253911,1.098435985361112,0.8,Shale
52.17391304347826,4.3478260869565215,109.90321721900723,0.20965535543738717,2.0018671075647787,0.4657093261218224,Shale
53.6231884057971,4.3478260869565215,130.86665302205543,0.23751287168118373,4.631876473077038,0.39601092390037007,Sandstone
55.072463768115945,4.3478260869565215,101.65043998891835,0.24150477599593795,4.927527262499452,0.5849534596293697,Sandstone
56.52173913043478,4.3478260869565215,98.05588452672242,0.17785577593343713,1.3470244578951134,0.6115020576598414,Shale
57.971014492753625,4.3478260869565215,117.68380001901899,0.1869175515357672,2.7439096801173504,0.5925491110829424,Shale
59.42028985507246,4.3478260869565215,64.97964338424066,0.22690199690126847,3.8264044568625173,0.8,Sandstone
60.869565217391305,4.3478260869565215,63.7971301627871,0.16220134091648242,2.5112344115768193,0.8,Shale
62.31884057971015,4.3478260869565215,115.32642921500397,0.23728626751212983,2.2334401739783596,0.4106275439048329,Sandstone
63.768115942028984,4.3478260869565215,141.99498898299143,0.2024013260959995,1.3415072312174725,0.32770073176403214,Shale
65.21739130434783,4.3478260869565215,67.72404724308474,0.15592176714285902,2.3117346022468888,0.7637070236256481,Shale
66.66666666666667,4.3478260869565215,149.85931676197248,0.2200640708989367,1.4376229483091627,0.32567028768100376,Sandstone
68.1159420289855,4.3478260869565215,151.6094247154697,0.18219573077405565,1.0,0.35537359495649196,Shale
69.56521739130434,4.3478260869565215,103.126321312307,0.24215062173259636,2.581887428035917,0.5091444087450918,Sandstone
